graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
18,synthetic:hard,65,1019,65,1019,,,,,57,57,0.0,True,0.0,7.16851018788293,7.555347196757793,1.0539633757553615,0.0,0.0,0
19,synthetic:hard,66,165,26,36,,,,,56,42,0.3333333333333333,True,0.0,0.2575502898544073,1.1463338383473456,4.450912631452932,0.6060606060606061,0.7818181818181819,26
20,synthetic:hard,72,144,72,144,,,,,44,44,0.0,True,0.0,0.40960455825552344,0.3884315500035882,0.9483086605722613,0.0,0.0,0
21,synthetic:hard,60,240,60,240,,,,,42,42,0.0,True,0.0,0.4811238842085004,1.323614589869976,2.7510889259789333,0.0,0.0,0
22,synthetic:hard,60,594,60,594,,,,,49,49,0.0,True,0.0,2.647334829904139,2.692157069221139,1.0169310805760914,0.0,0.0,0
23,synthetic:hard,64,96,6,6,,,,,49,35,0.4,True,0.0,0.2516739587299526,0.5407566390931606,2.1486396201737947,0.90625,0.9375,6
24,synthetic:hard,72,798,72,798,,,,,60,60,0.0,True,0.0,4.974886741023511,5.068078265991062,1.0187323912721635,0.0,0.0,0
25,synthetic:hard,70,815,70,815,,,,,58,58,0.0,True,0.0,4.056681448128074,3.250446177087724,0.8012574363184515,0.0,0.0,0
26,synthetic:hard,53,53,2,0,,,,,34,27,0.25925925925925924,True,0.0,0.0008976757526397705,0.30722124176099896,342.24077107748747,0.9622641509433962,1.0,2
27,synthetic:hard,76,152,76,152,,,,,45,45,0.0,True,0.0,0.6312841079197824,1.354721493087709,2.1459775021928067,0.0,0.0,0
28,synthetic:hard,51,428,51,428,,,,,40,40,0.0,True,0.0,1.2790716448798776,0.8287260723300278,0.6479121600790835,0.0,0.0,0
29,synthetic:hard,51,51,2,0,,,,,34,26,0.3076923076923077,True,0.0,0.0009750970639288425,0.21415361762046814,219.62287196066868,0.9607843137254902,1.0,2
30,synthetic:hard,57,212,57,212,,,,,33,33,0.0,True,0.0,0.1639255010522902,0.2877266323193908,1.75522801804711,0.0,0.0,0
31,synthetic:hard,74,1145,74,1145,,,,,64,64,0.0,True,0.0,6.892798023298383,6.294811860192567,0.9132447866476633,0.0,0.0,0
32,synthetic:hard,67,252,67,252,,,,,40,40,0.0,True,0.0,0.1908706813119352,0.0640530800446868,0.3355836506917814,0.0,0.0,0
33,synthetic:hard,63,694,63,694,,,,,52,52,0.0,True,0.0,3.6426593787036836,2.946687617804855,0.8089385559990228,0.0,0.0,0
34,synthetic:hard,80,987,80,987,,,,,67,67,0.0,True,0.0,7.090466458816081,7.166918113827705,1.0107823167143772,0.0,0.0,0
35,synthetic:hard,78,77,37,36,,,,,22,22,0.0,True,0.0,0.09627460595220327,0.1194170224480331,1.2403792388131836,0.5256410256410257,0.5324675324675325,21
36,synthetic:hard,72,1063,72,1063,,,,,62,62,0.0,True,0.0,6.477746497839689,5.559307993389666,0.8582163558335727,0.0,0.0,0
37,synthetic:hard,53,631,53,631,,,,,45,45,0.0,True,0.0,2.285808271728456,2.4466800917871296,1.070378527389363,0.0,0.0,0
38,synthetic:hard,70,280,70,280,,,,,49,49,0.0,True,0.0,0.660603023134172,0.32391414418816566,0.49033100492241766,0.0,0.0,0
39,synthetic:hard,56,55,37,36,,,,,20,19,0.05263157894736842,True,0.0,0.17213460616767406,0.14848588686436415,0.8626149626166745,0.3392857142857143,0.34545454545454546,16
40,synthetic:hard,68,204,68,204,,,,,49,49,0.0,True,0.0,0.1726204282604158,0.2514677867293358,1.4567672509187068,0.0,0.0,0
41,synthetic:hard,72,898,72,898,,,,,60,60,0.0,True,0.0,3.4727185177616775,6.5957227000035346,1.8992966652116605,0.0,0.0,0
42,synthetic:hard,62,248,62,248,,,,,42,42,0.0,True,0.0,0.33732756366953254,0.31080554611980915,0.9213760735671573,0.0,0.0,0
43,synthetic:hard,55,250,55,250,,,,,32,32,0.0,True,0.0,0.4212187067605555,0.14250580733641982,0.33831785020276456,0.0,0.0,0
44,synthetic:hard,78,152,78,152,,,,,36,36,0.0,True,0.0,0.0785111770965159,0.3562447619624436,4.537503768724577,0.0,0.0,0
45,synthetic:hard,75,225,75,225,,,,,51,51,0.0,True,0.0,0.36622494785115123,0.34771357383579016,0.9494535418081762,0.0,0.0,0
46,synthetic:hard,61,280,61,280,,,,,38,38,0.0,True,0.0,0.20348829636350274,0.2553404737263918,1.2548165093006751,0.0,0.0,0
47,synthetic:hard,65,64,43,42,,,,,22,22,0.0,True,0.0,0.3139365273527801,0.18208796298131347,0.5800152168234174,0.3384615384615385,0.34375,18
48,synthetic:hard,71,71,2,0,,,,,44,36,0.2222222222222222,True,0.0,0.0008523152209818363,0.14358782302588224,168.46797932398093,0.971830985915493,1.0,2
49,synthetic:hard,70,70,70,70,,,,,33,33,0.0,True,0.0,0.014409246854484081,0.06016678409650922,4.175567585462361,0.0,0.0,0
